item	writer
62836	nm0833089
62834	nm0833089
103249	nm0833089
91974	nm0833089
1923	nm0833828
5804	nm0833828
45074	nm0833828
49013	nm0833828
6332	nm0833828
4141	nm0833828
2699	nm0834338
1479	nm0834338
382	nm0834338
37380	nm0834338
1343	nm0834338
4770	nm0834338
77798	nm0834338
2166	nm0834338
116823	nm0834960
59810	nm0834960
93498	nm0834960
104337	nm0834960
2247	nm0835299
3392	nm0835299
1036	nm0835732
457	nm0835732
4618	nm0835732
5027	nm0835732
257	nm0835732
5890	nm0836001
82852	nm0836001
44889	nm0836081
101025	nm0836081
4735	nm0837917
332	nm0837917
26528	nm0838195
74282	nm0838195
1537	nm0839397
8916	nm0839397
8947	nm0839812
62235	nm0839812
48591	nm0839812
782	nm0840380
691	nm0840380
5679	nm0840626
6242	nm0840626
8019	nm0840626
34143	nm0840626
32743	nm0840626
27839	nm0840626
6243	nm0840626
26631	nm0840905
4996	nm0840905
3034	nm0841035
616	nm0841035
1023	nm0841035
31193	nm0841035
44022	nm0841532
69644	nm0841532
4899	nm0841532
42725	nm0841910
44840	nm0841910
6559	nm0842476
1020	nm0842476
953	nm0842485
920	nm0842485
2202	nm0842485
3549	nm0842485
5644	nm0842485
8584	nm0842485
51638	nm0842485
64957	nm0842523
261	nm0842523
837	nm0842523
55451	nm0842523
2316	nm0842523
41571	nm0842523
1013	nm0842582
2059	nm0842582
7888	nm0842582
1014	nm0842582
2075	nm0843640
3720	nm0843640
2710	nm0844896
3973	nm0844896
3054	nm0846969
3799	nm0846969
5679	nm0847126
6242	nm0847126
32743	nm0847126
27839	nm0847126
6243	nm0847126
5690	nm0847223
26743	nm0847223
32456	nm0847223
26082	nm0847668
41627	nm0847668
593	nm0848217
5630	nm0848217
4031	nm0848217
79	nm0848217
81932	nm0848496
1592	nm0848496
4846	nm0848826
6722	nm0848826
6723	nm0848826
2363	nm0849083
5640	nm0849083
26547	nm0849282
2880	nm0849282
2879	nm0849282
112	nm0849282
3972	nm0849282
861	nm0849282
1858	nm0849282
42946	nm0849282
36850	nm0849282
6721	nm0849283
4846	nm0849283
4967	nm0849786
7789	nm0849786
1944	nm0850168
3516	nm0850168
51884	nm0850247
6466	nm0850247
6244	nm0850247
3398	nm0850695
3397	nm0850695
4545	nm0850695
2080	nm0850895
596	nm0850895
1022	nm0850895
7933	nm0850895
3266	nm0851759
74791	nm0851759
945	nm0852313
7335	nm0852313
907	nm0852313
7832	nm0852313
7050	nm0852313
2	nm0852430
801	nm0852430
8949	nm0852591
2599	nm0852591
5945	nm0852591
1392	nm0852591
4638	nm0852591
54004	nm0852591
8235	nm0853130
25752	nm0853130
903	nm0853138
915	nm0853138
6573	nm0853138
7	nm0853138
2015	nm0853139
1702	nm0853139
3181	nm0853380
54190	nm0853380
364	nm0854185
76	nm0854185
4214	nm0854185
4215	nm0854185
27434	nm0854185
46664	nm0854789
62049	nm0854789
27317	nm0854976
86142	nm0854976
7789	nm0854976
2125	nm0855035
57951	nm0855035
3359	nm0856270
4280	nm0856270
3468	nm0856677
2474	nm0856677
6184	nm0856677
5072	nm0856804
72209	nm0856804
2730	nm0856842
8833	nm0856842
77561	nm0857620
61132	nm0857620
95307	nm0857620
7991	nm0858379
61248	nm0858379
26472	nm0858482
5791	nm0858482
5650	nm0858686
26555	nm0858686
2406	nm0858736
2405	nm0858736
3034	nm0858826
616	nm0858826
2090	nm0858826
3527	nm0859029
8810	nm0859029
2701	nm0859029
3697	nm0859029
3354	nm0859029
56801	nm0859029
494	nm0859029
79057	nm0859029
4958	nm0859029
3527	nm0859049
8810	nm0859049
2701	nm0859049
3697	nm0859049
3354	nm0859049
56801	nm0859049
494	nm0859049
79057	nm0859049
4958	nm0859049
3479	nm0859241
346	nm0859241
3550	nm0859241
90914	nm0859241
109864	nm0859432
2888	nm0859432
5040	nm0859471
2373	nm0859471
3826	nm0860155
4369	nm0860155
67923	nm0860155
86644	nm0860155
102716	nm0860155
6383	nm0860155
53207	nm0860155
1884	nm0860219
60291	nm0860219
91128	nm0860219
3235	nm0860219
1178	nm0860292
2726	nm0860292
1179	nm0860292
8016	nm0860292
78679	nm0860292
5127	nm0860513
71325	nm0860513
1036	nm0861636
165	nm0861636
53972	nm0861636
1370	nm0861636
100498	nm0861636
7826	nm0862122
106918	nm0862122
1959	nm0862189
85394	nm0862189
1953	nm0862781
2921	nm0862781
3729	nm0862781
3744	nm0862781
8526	nm0864435
53140	nm0864435
53138	nm0864435
5419	nm0864471
7161	nm0864471
74530	nm0864471
42009	nm0864471
34148	nm0864812
69458	nm0864812
6797	nm0864812
44	nm0864880
1681	nm0864880
36525	nm0865847
2539	nm0865847
5900	nm0865847
1390	nm0865847
3968	nm0865847
4639	nm0865847
32298	nm0865847
55063	nm0866014
27792	nm0866014
4993	nm0866058
7153	nm0866058
5952	nm0866058
98809	nm0866058
106489	nm0866058
2116	nm0866058
26403	nm0866058
118696	nm0866058
2289	nm0866062
5293	nm0866062
8520	nm0866062
1876	nm0866062
73000	nm0866062
374	nm0866063
5873	nm0866063
7092	nm0866243
1450	nm0866243
97936	nm0866243
31785	nm0866243
5839	nm0867374
5840	nm0867374
26796	nm0867374
27768	nm0867374
54328	nm0867374
6530	nm0867718
2495	nm0867718
1172	nm0868153
3992	nm0868153
2691	nm0868153
26875	nm0868153
72741	nm0868153
103235	nm0868153
48394	nm0868219
7373	nm0868219
57640	nm0868219
4902	nm0868219
98809	nm0868219
106489	nm0868219
103228	nm0868219
1603	nm0868219
565	nm0868219
118696	nm0868219
1297	nm0868242
2416	nm0868242
6992	nm0868242
3098	nm0870013
6059	nm0870013
2877	nm0870175
4811	nm0870175
4262	nm0870660
25788	nm0870660
48322	nm0871860
81156	nm0871860
5785	nm0871860
106062	nm0871860
8772	nm0873613
7062	nm0873613
7218	nm0873707
46803	nm0873707
8208	nm0873707
8227	nm0873707
7395	nm0873707
364	nm0873779
4366	nm0873779
709	nm0873779
64249	nm0873779
3198	nm0874308
916	nm0874308
2728	nm0874308
3194	nm0874308
8751	nm0874308
26246	nm0874308
5799	nm0874308
32261	nm0874308
4564	nm0874308
7076	nm0874450
2764	nm0874450
2763	nm0874450
31878	nm0874683
6618	nm0874683
60684	nm0874844
69746	nm0874844
2363	nm0875212
5640	nm0875212
52885	nm0875489
57504	nm0875489
8340	nm0876227
6809	nm0876227
6534	nm0877273
53464	nm0877273
3253	nm0877425
435	nm0877425
333	nm0877425
3254	nm0877425
585	nm0877425
3535	nm0877587
45635	nm0877587
3253	nm0877901
435	nm0877901
333	nm0877901
3254	nm0877901
585	nm0877901
8589	nm0878408
38824	nm0878408
7809	nm0878408
5076	nm0878494
8	nm0878494
457	nm0878638
3300	nm0878638
5663	nm0878638
208	nm0878638
8371	nm0878638
748	nm0878638
5046	nm0878638
70208	nm0878638
4682	nm0878638
1586	nm0878638
548	nm0878638
104243	nm0878638
2692	nm0878756
4380	nm0878756
48997	nm0878756
97752	nm0878756
50912	nm0878756
364	nm0879318
2687	nm0879318
783	nm0879318
1688	nm0879318
3991	nm0879318
2084	nm0879318
2959	nm0880243
58025	nm0880243
1962	nm0880261
4062	nm0880261
6659	nm0881038
7845	nm0881038
6356	nm0881979
5799	nm0881979
2969	nm0882683
7789	nm0882683
40851	nm0885575
2	nm0885575
8965	nm0885575
920	nm0886668
3545	nm0886668
906	nm0886668
7579	nm0886668
3516	nm0886668
31030	nm0886668
25834	nm0886861
6228	nm0886861
5613	nm0888418
4273	nm0888418
51540	nm0888743
6040	nm0888743
6764	nm0888743
95510	nm0888743
6263	nm0888743
77364	nm0888743
110553	nm0888743
103339	nm0888743
7008	nm0889513
3645	nm0889513
4237	nm0889513
3637	nm0889513
5299	nm0889522
7437	nm0889522
87522	nm0889522
76251	nm0891216
54259	nm0891216
87232	nm0891216
111362	nm0891216
89085	nm0891216
119145	nm0891216
2696	nm0891554
4705	nm0891554
141	nm0891554
4929	nm0891554
79428	nm0891554
4381	nm0891554
8884	nm0891554
53578	nm0891554
31123	nm0891554
7943	nm0892044
25927	nm0892044
7840	nm0892044
7055	nm0892044
7944	nm0892044
25841	nm0892044
970	nm0892044
8731	nm0892044
288	nm0892705
4958	nm0892705
3705	nm0893207
4442	nm0893207
367	nm0894156
379	nm0894156
66427	nm0894156
1019	nm0894523
952	nm0894523
6239	nm0894523
32898	nm0894523
8526	nm0894523
60514	nm0894523
1994	nm0896131
7228	nm0896131
1995	nm0896131
969	nm0896830
1085	nm0896830
970	nm0896830
2204	nm0896830
1150	nm0897045
2875	nm0897045
25805	nm0897118
8601	nm0897118
1201	nm0898812
3681	nm0898812
7894	nm0898812
3992	nm0898812
8644	nm0899113
4446	nm0899113
2360	nm0899121
96829	nm0899121
84775	nm0899121
65577	nm0899531
56176	nm0899531
62718	nm0899531
8724	nm0899581
31309	nm0899581
6684	nm0899581
54272	nm0900140
56176	nm0900140
2010	nm0902376
1260	nm0902376
8670	nm0902376
4768	nm0902376
5072	nm0902376
8690	nm0903361
893	nm0903361
59784	nm0903456
87222	nm0903456
67295	nm0903456
6294	nm0903456
328	nm0903456
77866	nm0903456
7134	nm0905071
6971	nm0905071
7505	nm0905071
2571	nm0905152
44191	nm0905152
866	nm0905152
6365	nm0905152
97752	nm0905152
6934	nm0905152
27660	nm0905152
59037	nm0905152
23	nm0905152
2571	nm0905154
44191	nm0905154
866	nm0905154
6365	nm0905154
97752	nm0905154
6934	nm0905154
27660	nm0905154
59037	nm0905154
23	nm0905154
2245	nm0905458
256	nm0905458
2340	nm0905458
5943	nm0905458
49272	nm0905498
96079	nm0905498
63113	nm0905498
3082	nm0905498
5872	nm0905498
6550	nm0905498
90522	nm0905498
32525	nm0905539
8143	nm0905539
36533	nm0905592
104241	nm0905592
7346	nm0905858
5283	nm0905858
49526	nm0905858
37733	nm0905957
173	nm0905957
96737	nm0905957
63131	nm0906476
4649	nm0906476
55020	nm0906476
94953	nm0906476
7238	nm0906667
60503	nm0906667
5937	nm0906667
25995	nm0906725
26005	nm0906725
26012	nm0906725
4662	nm0906997
135	nm0906997
25855	nm0907003
7219	nm0907003
1125	nm0907186
5004	nm0907186
6663	nm0907186
8596	nm0907186
455	nm0907929
169	nm0907929
50445	nm0908411
43904	nm0908411
41569	nm0908624
2366	nm0908624
2367	nm0908624
1287	nm0908753
6986	nm0908753
110	nm0908824
4310	nm0908824
1801	nm0908824
5152	nm0908824
26693	nm0908890
1984	nm0908890
1028	nm0909556
1031	nm0909556
2015	nm0909556
1702	nm0909556
1010	nm0909556
1011	nm0909556
1016	nm0909556
1018	nm0909556
4993	nm0909638
7153	nm0909638
5952	nm0909638
41569	nm0909638
247	nm0909638
1241	nm0909638
4624	nm0909638
98809	nm0909638
106489	nm0909638
799	nm0909638
72731	nm0909638
118696	nm0909638
25923	nm0909727
8341	nm0909727
7086	nm0909727
6820	nm0910550
27746	nm0910550
2687	nm0910559
4016	nm0910559
7090	nm0910841
8983	nm0910841
3996	nm0910924
232	nm0910924
55253	nm0910924
4743	nm0910924
1234	nm0911486
539	nm0911486
4523	nm0911486
4623	nm0911486
48319	nm0911486
26870	nm0911486
1588	nm0911599
3754	nm0911599
109846	nm0911599
8710	nm0911910
1320	nm0911910
1942	nm0913014
48326	nm0913014
1263	nm0913346
5410	nm0913346
1193	nm0913670
8651	nm0913670
27660	nm0913860
108979	nm0913860
4687	nm0913961
2180	nm0913961
1285	nm0914058
1377	nm0914058
442	nm0914058
7000	nm0914058
7193	nm0914058
6405	nm0914245
2043	nm0914245
5991	nm0914362
25826	nm0914362
1977	nm0914536
1976	nm0914536
60758	nm0915284
27648	nm0915284
3785	nm0915465
4388	nm0915465
6888	nm0915465
44972	nm0915465
63	nm0915465
8531	nm0915465
46865	nm0915465
1344	nm0916139
3368	nm0916139
8661	nm0916139
1343	nm0916139
25763	nm0917149
37955	nm0917149
32031	nm0917188
102720	nm0917188
2161	nm0917833
4439	nm0917833
3039	nm0918339
673	nm0918339
4526	nm0918339
7004	nm0918339
4558	nm0918339
4010	nm0918339
733	nm0918711
2881	nm0918711
7036	nm0918861
6664	nm0918861
8360	nm0918955
2354	nm0918955
2123	nm0918955
4990	nm0918955
3990	nm0918955
31422	nm0918955
60514	nm0919115
48943	nm0919115
4343	nm0919289
4023	nm0919289
74154	nm0919289
5377	nm0919363
2294	nm0919363
56171	nm0919363
3821	nm0919363
5377	nm0919369
2294	nm0919369
30822	nm0919369
72165	nm0919369
3821	nm0919369
45106	nm0919369
87308	nm0919652
93988	nm0919652
84847	nm0919652
1957	nm0919815
8221	nm0919815
26422	nm0919876
5847	nm0919876
54997	nm0919925
5300	nm0919925
25996	nm0920074
25839	nm0920074
708	nm0920108
1588	nm0920108
3784	nm0920108
6765	nm0920108
8916	nm0920108
55250	nm0920108
34048	nm0920229
2662	nm0920229
3959	nm0920229
3932	nm0920229
64997	nm0920229
6967	nm0920229
7128	nm0920229
32898	nm0920229
5171	nm0920229
880	nm0920229
778	nm0920543
105593	nm0920543
2765	nm0920543
4700	nm0920859
3825	nm0920859
8808	nm0920859
33815	nm0920859
43936	nm0921013
85020	nm0921013
91485	nm0921013
112171	nm0921013
2238	nm0921631
2239	nm0921631
7311	nm0921995
25886	nm0921995
1936	nm0921995
8256	nm0921995
3368	nm0922143
4046	nm0922143
5222	nm0922724
91690	nm0922724
1179	nm0922799
26172	nm0922799
2490	nm0922799
100108	nm0922799
46156	nm0922799
47778	nm0922903
117881	nm0922903
3735	nm0923319
5693	nm0923319
8600	nm0923333
25855	nm0923333
412	nm0923585
4024	nm0923585
3342	nm0923607
7025	nm0923607
3300	nm0923646
8371	nm0923646
1971	nm0923646
2456	nm0923646
104243	nm0923646
1	nm0923736
34405	nm0923736
89745	nm0923736
66934	nm0923736
103027	nm0923736
1690	nm0923736
3745	nm0923736
3264	nm0923736
4366	nm0923736
93840	nm0923736
4298	nm0923941
27815	nm0923941
8235	nm0924065
25752	nm0924065
2137	nm0924754
3157	nm0924754
49647	nm0924754
5480	nm0924754
2208	nm0924781
3849	nm0924781
2726	nm0925137
7748	nm0925137
6863	nm0925234
5505	nm0925234
45666	nm0925234
2169	nm0925234
5025	nm0925234
3794	nm0925234
364	nm0925276
2687	nm0925276
783	nm0925276
1688	nm0925276
3991	nm0925276
2084	nm0925276
2519	nm0925380
4876	nm0925380
2995	nm0925380
4792	nm0925380
67197	nm0925482
31431	nm0925482
1025	nm0925493
7714	nm0925493
613	nm0925849
5404	nm0925849
2993	nm0926525
7573	nm0926525
3986	nm0926727
8972	nm0926727
6503	nm0926727
56775	nm0926727
6548	nm0926727
5803	nm0926727
3986	nm0926729
8972	nm0926729
6503	nm0926729
56775	nm0926729
6548	nm0926729
5803	nm0926729
1275	nm0927074
3107	nm0927074
188	nm0927074
405	nm0927074
6996	nm0927074
3889	nm0927074
2687	nm0927845
783	nm0927845
1566	nm0927845
955	nm0928444
7212	nm0928444
5470	nm0928492
8482	nm0928492
2690	nm0928492
5380	nm0928492
41025	nm0928492
74868	nm0928492
3368	nm0928623
4433	nm0928623
2203	nm0928642
6732	nm0928642
5507	nm0929186
413	nm0929186
33158	nm0929186
5009	nm0929349
14	nm0929349
1907	nm0930261
63859	nm0930261
4016	nm0930261
6889	nm0930261
8907	nm0931185
2718	nm0931185
1104	nm0931783
971	nm0931783
7944	nm0931783
3872	nm0931783
5747	nm0932011
2919	nm0932011
1407	nm0932078
2428	nm0932078
1717	nm0932078
1644	nm0932078
3273	nm0932078
32011	nm0932078
86295	nm0932078
2806	nm0932078
1247	nm0932229
2728	nm0932229
1178	nm0932229
3037	nm0932229
64032	nm0933128
86815	nm0933128
7132	nm0933133
8542	nm0933133
1931	nm0933133
6986	nm0933133
25833	nm0933133
5617	nm0933379
76079	nm0933379
49666	nm0933379
2378	nm0933505
6992	nm0933505
2496	nm0933505
135	nm0933505
2174	nm0933733
2124	nm0933733
953	nm0933858
1250	nm0933858
1204	nm0933858
2529	nm0933858
3475	nm0933858
4046	nm0933858
2989	nm0933865
2990	nm0933865
2376	nm0933865
7570	nm0933865
4005	nm0933865
6659	nm0934093
2701	nm0934093
8169	nm0934093
4545	nm0934093
4544	nm0934093
3466	nm0934093
7845	nm0934093
7846	nm0934093
5903	nm0934483
1779	nm0934483
43928	nm0934483
59016	nm0934483
2763	nm0934483
6059	nm0934483
79293	nm0934483
71838	nm0934483
95875	nm0934483
25886	nm0934497
31934	nm0934497
1936	nm0934497
4061	nm0935053
26999	nm0935053
364	nm0936374
4366	nm0936374
709	nm0936374
6754	nm0936482
42738	nm0936482
65682	nm0936482
91974	nm0936482
589	nm0936537
1240	nm0936537
2826	nm0936537
173	nm0936537
8815	nm0936537
3755	nm0937074
26649	nm0937074
6170	nm0937074
266	nm0937074
2195	nm0937748
8814	nm0937748
88	nm0937748
4247	nm0937748
79134	nm0937748
6702	nm0937748
5254	nm0938379
79274	nm0938379
8985	nm0938379
103659	nm0938379
67408	nm0938645
61255	nm0938645
6539	nm0938684
45722	nm0938684
53125	nm0938684
5064	nm0938684
86880	nm0938684
3265	nm0938944
2880	nm0938944
4887	nm0939128
43679	nm0939128
3409	nm0939128
4144	nm0939182
27266	nm0939182
123	nm0939182
1757	nm0939182
7486	nm0939182
26713	nm0939182
757	nm0939182
56389	nm0939182
2946	nm0939606
4976	nm0939606
78574	nm0940410
3117	nm0940410
7065	nm0940488
7243	nm0940488
68319	nm0940790
4344	nm0940790
78469	nm0940790
100498	nm0940790
27022	nm0940790
56156	nm0940790
919	nm0941138
8507	nm0941138
1929	nm0941138
904	nm0941280
26504	nm0941280
26170	nm0941280
4699	nm0941280
691	nm0941280
364	nm0941314
595	nm0941314
1907	nm0941314
74789	nm0941314
2354	nm0941314
1015	nm0941314
27619	nm0941314
111659	nm0941314
26999	nm0941314
60674	nm0942249
59392	nm0942249
8874	nm0942367
51255	nm0942367
79702	nm0942367
52281	nm0942367
90746	nm0942367
103341	nm0942367
2080	nm0942723
2078	nm0942723
2018	nm0942723
2087	nm0942723
2096	nm0942723
616	nm0942723
1031	nm0942723
1023	nm0942723
31193	nm0942723
2099	nm0942723
1024	nm0942723
85259	nm0942723
111659	nm0942723
3724	nm0943382
6229	nm0943382
7889	nm0943382
365	nm0943382
4999	nm0943753
3368	nm0943753
3932	nm0943804
4813	nm0943804
2553	nm0943909
332	nm0943909
5981	nm0943909
2183	nm0943922
2212	nm0943922
4220	nm0944003
33646	nm0944003
5134	nm0944003
456	nm0945026
4636	nm0945026
6812	nm0945026
102903	nm0945026
78105	nm0945026
94405	nm0945026
7320	nm0945026
5069	nm0945348
108979	nm0945348
2905	nm0945491
5498	nm0945491
26222	nm0945491
6283	nm0946695
108979	nm0946695
4396	nm0946717
5246	nm0946717
231	nm0947395
6482	nm0947395
7150	nm0947395
448	nm0947913
34143	nm0947913
229	nm0947913
4865	nm0947913
1873	nm0947913
26865	nm0948137
26842	nm0948137
8618	nm0948634
31617	nm0948634
3311	nm0948634
32369	nm0948634
32721	nm0948634
6064	nm0948634
5981	nm0948634
25995	nm0948982
26005	nm0948982
26012	nm0948982
7055	nm0949130
907	nm0949130
7050	nm0949130
74948	nm0949558
71910	nm0949558
3469	nm0949917
26148	nm0949917
4998	nm0949917
1033	nm0949954
2048	nm0949954
709	nm0949954
2033	nm0949954
3298	nm0950226
39449	nm0950226
6721	nm0950699
26606	nm0950699
3972	nm0950699
7444	nm0951135
4018	nm0951135
2054	nm0951206
2053	nm0951206
7984	nm0951206
4214	nm0951599
4215	nm0951599
473	nm0951599
7258	nm0951686
4900	nm0951686
25773	nm0953123
8208	nm0953123
7115	nm0953301
4283	nm0953301
4282	nm0953301
3089	nm0953790
6611	nm0953790
4424	nm0953790
3808	nm0953790
207	nm0953790
307	nm0954072
306	nm0954072
308	nm0954072
8830	nm0954664
57951	nm0954664
7090	nm0955443
8983	nm0955443
50005	nm0955443
3809	nm0957205
2252	nm0957205
49355	nm0957652
71304	nm0957652
52281	nm0957772
34323	nm0957772
6290	nm0957772
54785	nm0957772
48	nm0957798
3615	nm0957798
7374	nm0957798
2791	nm0958387
3868	nm0958387
3869	nm0958387
5500	nm0958387
3760	nm0958387
370	nm0958387
36708	nm0958412
85780	nm0958412
7102	nm0958993
2961	nm0958993
109374	nm0959003
25941	nm0959003
1274	nm0960028
31660	nm0960028
5072	nm0960028
32554	nm0960028
8426	nm0960028
96121	nm0961827
108190	nm0961827
71254	nm0962729
47200	nm0962729
68205	nm0962729
60832	nm0962729
76251	nm0963359
54259	nm0963359
87232	nm0963359
111362	nm0963359
89085	nm0963359
119145	nm0963359
92422	nm0963359
588	nm0969162
783	nm0969162
4306	nm0970447
8360	nm0970447
67408	nm0970447
72043	nm0970447
4306	nm0970606
8360	nm0970606
37729	nm0972040
71057	nm0972040
46948	nm0972040
72737	nm0972395
5882	nm0972395
4025	nm0974301
32296	nm0974301
33830	nm0991423
47518	nm0991423
5015	nm0995906
109848	nm0995906
8959	nm0995906
1907	nm0998551
783	nm0998551
7374	nm0998551
61132	nm1000113
47997	nm1000113
62999	nm1000113
94777	nm1000113
6333	nm1002424
46530	nm1002424
71500	nm1002424
87232	nm1005420
86332	nm1005420
6624	nm1005420
67997	nm1006581
77800	nm1006581
6535	nm1009988
8869	nm1009988
64614	nm1010405
115170	nm1010405
106782	nm1010540
40574	nm1010540
71535	nm1014201
3615	nm1014201
6196	nm1016088
7325	nm1016088
34520	nm1016088
27821	nm1017488
6187	nm1017488
82167	nm1017488
8360	nm1019583
8907	nm1019583
48322	nm1029269
81156	nm1029269
5785	nm1029269
55805	nm1031176
107406	nm1031176
62155	nm1032521
95309	nm1032521
59037	nm1033745
27905	nm1033745
89492	nm1034122
72641	nm1034122
48322	nm1035634
81156	nm1035634
5785	nm1035634
51063	nm1036211
74541	nm1036211
56339	nm1037221
99145	nm1037221
6909	nm1040327
57534	nm1040327
8464	nm1041597
89074	nm1041597
34319	nm1047021
6886	nm1047021
47644	nm1048533
86815	nm1048533
91500	nm1056741
106487	nm1056741
116823	nm1056741
67255	nm1064048
96911	nm1064048
67255	nm1065452
96911	nm1065452
41997	nm1065785
38499	nm1065785
98154	nm1065785
5792	nm1071898
8919	nm1071898
69436	nm1072409
87485	nm1072409
1566	nm1073262
3615	nm1073262
27700	nm1076710
54075	nm1076710
48322	nm1076859
81156	nm1076859
80139	nm1076859
48322	nm1079524
81156	nm1079524
5785	nm1079524
80139	nm1079524
54286	nm1079776
8984	nm1079776
84954	nm1079776
6959	nm1079776
45062	nm1079776
673	nm1080144
317	nm1080144
5804	nm1080144
49013	nm1080144
33495	nm1080144
57274	nm1084937
62733	nm1084937
108932	nm1087952
97225	nm1087952
71745	nm1101630
66665	nm1101630
85007	nm1102140
97328	nm1102140
67997	nm1104036
77800	nm1104036
94466	nm1104036
76093	nm1104057
72043	nm1104057
68659	nm1104057
7090	nm1104077
8983	nm1104077
8014	nm1104118
30803	nm1104118
50517	nm1104118
33487	nm1104118
5526	nm1104118
33592	nm1104118
69988	nm1119645
95135	nm1119645
54281	nm1122978
73266	nm1122978
27584	nm1125131
52606	nm1125131
5954	nm1125275
56607	nm1125275
72605	nm1125275
68319	nm1125275
7458	nm1125275
39427	nm1125275
27788	nm1127653
83302	nm1127653
33615	nm1129905
62999	nm1129905
95105	nm1129905
6016	nm1130251
85342	nm1130251
58351	nm1130251
6869	nm1130251
55721	nm1130251
55118	nm1140275
6552	nm1140275
51471	nm1140275
110882	nm1140275
113275	nm1140275
44849	nm1141181
80398	nm1141181
6299	nm1144320
76054	nm1144320
61678	nm1144419
87529	nm1144419
6862	nm1152581
45074	nm1152581
43556	nm1152581
6624	nm1155510
7345	nm1155510
108932	nm1156984
97225	nm1156984
65577	nm1164216
31700	nm1164216
90439	nm1170855
105954	nm1170855
61026	nm1171056
68486	nm1171056
51540	nm1172196
5680	nm1172196
72011	nm1174529
36537	nm1174529
58105	nm1183854
6936	nm1183854
6958	nm1183854
48516	nm1184258
33162	nm1184258
62374	nm1184258
74156	nm1184258
82093	nm1184258
81537	nm1186373
59333	nm1186373
66783	nm1187126
50800	nm1187126
8957	nm1191481
39446	nm1191481
48877	nm1191481
51927	nm1191481
85788	nm1191481
104908	nm1191481
6708	nm1201715
75985	nm1201715
48872	nm1201875
82244	nm1201875
57368	nm1206844
93840	nm1206844
103249	nm1206844
6870	nm1212331
74458	nm1212331
55290	nm1212331
114060	nm1212331
8781	nm1212988
7163	nm1212988
42728	nm1212988
6564	nm1212988
65882	nm1215164
34536	nm1215164
78105	nm1215164
79139	nm1215164
81229	nm1216642
103810	nm1216642
67408	nm1224299
8907	nm1224299
72043	nm1224299
6615	nm1226735
66783	nm1226735
6615	nm1226737
66783	nm1226737
8947	nm1234345
27772	nm1234345
48591	nm1234345
64231	nm1238801
69654	nm1238801
74685	nm1242522
43932	nm1242522
76030	nm1242522
65130	nm1244808
103384	nm1244808
47937	nm1247462
74228	nm1247462
81516	nm1247462
7099	nm1248357
26903	nm1248357
27731	nm1248357
7099	nm1248358
26903	nm1248358
27731	nm1248358
59995	nm1248824
7364	nm1248824
59519	nm1258686
90947	nm1258686
59519	nm1258777
90947	nm1258777
5992	nm1259728
8667	nm1259728
53988	nm1259728
46919	nm1268543
6768	nm1268543
50872	nm1271884
84637	nm1271884
27801	nm1272773
45183	nm1272773
95441	nm1273148
111743	nm1273148
95441	nm1273397
111743	nm1273397
85342	nm1284081
55721	nm1284081
7293	nm1286500
59220	nm1286500
51662	nm1290582
70336	nm1290582
59315	nm1293367
77561	nm1293367
86332	nm1293367
106072	nm1293367
102125	nm1293367
73268	nm1294961
8578	nm1294961
114935	nm1294961
73268	nm1294962
8578	nm1294962
114935	nm1294962
65418	nm1299680
50259	nm1299680
86487	nm1299680
85790	nm1299680
79274	nm1303925
103659	nm1303925
2728	nm1306202
4274	nm1306202
59315	nm1318843
48774	nm1318843
83613	nm1318843
59315	nm1319757
48774	nm1319757
83613	nm1319757
41566	nm1321655
88140	nm1321655
59501	nm1321655
54331	nm1321655
110102	nm1321655
106072	nm1321655
82169	nm1321655
31162	nm1321655
102033	nm1321655
41566	nm1321656
88140	nm1321656
59501	nm1321656
54331	nm1321656
110102	nm1321656
106072	nm1321656
82169	nm1321656
31162	nm1321656
102033	nm1321656
48698	nm1332844
97395	nm1332844
73017	nm1334526
33679	nm1334526
45499	nm1334526
111362	nm1334526
58025	nm1334526
33158	nm1334526
93326	nm1334526
67197	nm1340000
31431	nm1340000
8970	nm1341735
97938	nm1341735
58490	nm1341735
76251	nm1348210
104241	nm1348210
60293	nm1349522
99007	nm1349522
47423	nm1349818
80693	nm1349818
67223	nm1349818
8807	nm1375358
93831	nm1375358
88954	nm1375358
59022	nm1375358
8807	nm1376383
93831	nm1376383
88954	nm1376383
59022	nm1376383
64993	nm1396121
42422	nm1396121
69574	nm1400426
82152	nm1400426
71668	nm1401416
31433	nm1401416
59421	nm1401416
89759	nm1410815
102753	nm1410815
76111	nm1410815
59315	nm1411347
77561	nm1411347
102125	nm1411347
45666	nm1415801
8376	nm1415801
87232	nm1417242
72011	nm1417242
48518	nm1417242
33646	nm1417242
45668	nm1430632
36527	nm1430632
8873	nm1433580
78316	nm1433580
59315	nm1436466
64231	nm1436466
27834	nm1436795
56093	nm1436795
27801	nm1437277
67252	nm1437277
50912	nm1440846
71823	nm1440846
34162	nm1462097
104211	nm1462097
45447	nm1467010
68554	nm1467010
8972	nm1469874
56775	nm1469874
34072	nm1471001
115617	nm1471001
58246	nm1475479
71823	nm1475479
112183	nm1481172
81819	nm1481172
47404	nm1482702
57502	nm1482702
50872	nm1486235
84637	nm1486235
8957	nm1490123
48877	nm1490123
51927	nm1490123
104908	nm1490123
61026	nm1502082
68486	nm1502082
8914	nm1503403
99917	nm1503403
55995	nm1511619
38294	nm1511619
87234	nm1547964
