item	title
426	Body Snatchers (1993)
65882	Uninvited, The (2009)
6078	Firefox (1982)
51562	Babylon 5: The Gathering (1993)
1592	Air Bud (1997)
8815	Exorcist: The Beginning (2004)
7118	Wings of Honneamise (Ôritsu uchûgun Oneamisu no tsubasa) (1987)
68959	Fullmetal Alchemist the Movie: Conqueror of Shamballa (Gekijô-ban hagane no renkinjutsushi: Shanbara wo yuku mono) (2005)
53127	Bug (2007)
5480	Stuart Little 2 (2002)
328	Tales from the Crypt Presents: Demon Knight (1995)
48591	Grudge 2, The (2006)
58975	Ruins, The (2008)
71252	Final Destination, The (Final Destination 4) (Final Destination in 3-D, The) (2009)
72209	Astro Boy (2009)
62970	Tin Man (2007)
181	Mighty Morphin Power Rangers: The Movie (1995)
2275	Six-String Samurai (1998)
3770	Dreamscape (1984)
4939	Final Countdown, The (1980)
3936	Phantom of the Opera (1943)
393	Street Fighter (1994)
7369	Scooby-Doo 2: Monsters Unleashed (2004)
26629	Killer Klowns from Outer Space (1988)
7984	From Beyond (1986)
5102	Rookie of the Year (1993)
57502	Cat Soup (Nekojiru-so) (2001)
26887	Langoliers, The (1995)
250	Heavyweights (Heavy Weights) (1995)
43832	Call of Cthulhu, The (2005)
2120	Needful Things (1993)
61401	Spirit, The (2008)
45003	Shutter (2004)
3973	Book of Shadows: Blair Witch 2 (2000)
6951	Cat in the Hat, The (2003)
59604	Girl Next Door, The (2007)
3889	Highlander: Endgame (Highlander IV) (2000)
27036	Merlin (1998)
47810	Wicker Man, The (2006)
2043	Darby O'Gill and the Little People (1959)
26303	Sisters (1973)
73168	Carriers (2009)
6803	Phenomena (a.k.a. Creepers) (1985)
5264	Clockstoppers (2002)
27584	Dead End (2003)
9005	Fire in the Sky (1993)
4915	Beastmaster, The (1982)
8578	Undead (2003)
63826	Splinter (2008)
50445	Hitcher, The (2007)
5323	Jason X (2002)
51927	Dead Silence (2007)
1999	Exorcist III, The (1990)
1977	Friday the 13th Part IV: The Final Chapter (1984)
4492	Critters (1986)
70521	Lost in Austen (2008)
742	Thinner (1996)
1474	Jungle2Jungle (a.k.a. Jungle 2 Jungle) (1997)
6559	Little Giants (1994)
50162	Arthur and the Invisibles (2007)
2429	Mighty Joe Young (1998)
2392	Jack Frost (1998)
27032	Who Am I? (Wo shi shei) (1998)
41014	Bird with the Crystal Plumage, The (Uccello dalle piume di cristallo, L') (1970)
4294	5,000 Fingers of Dr. T, The (1953)
74089	Peter Pan (1960)
1355	Nightwatch (1997)
3287	Tigger Movie, The (2000)
609	Homeward Bound II: Lost in San Francisco (1996)
36509	Cave, The (2005)
67186	Haunting in Connecticut, The (2009)
26513	Ice Pirates, The (1984)
2263	Seventh Sign, The (1988)
7845	Tremors II: Aftershocks (1996)
7228	Cool World (1992)
26819	Fortress (1992)
2787	Cat's Eye (1985)
8574	Claymation Christmas Celebration, A (1987)
829	Joe's Apartment (1996)
7930	People Under the Stairs, The (1991)
5076	Adventures of Huck Finn, The (1993)
2399	Santa Claus: The Movie (1985)
54910	Behind the Mask: The Rise of Leslie Vernon (2006)
60941	Midnight Meat Train, The (2008)
37495	Survive Style 5+ (2004)
73000	Nine (2009)
31700	Because of Winn-Dixie (2005)
1346	Cat People (1982)
1862	Species II (1998)
8134	Wonderful Days (a.k.a. Sky Blue) (2003)
1972	Nightmare on Elm Street 5: The Dream Child, A (1989)
1976	Friday the 13th Part 3: 3D (1982)
2373	Red Sonja (1985)
2377	Lifeforce (1985)
27075	Addams Family Reunion (1998)
59014	Superhero Movie (2008)
58972	Nim's Island (2008)
4133	Masters of the Universe (1987)
50798	Epic Movie (2007)
26925	Cannibal! The Musical (a.k.a. Alferd Packer: The Musical) (1996)
1979	Friday the 13th Part VI: Jason Lives (1986)
4605	How to Get Ahead in Advertising (1989)
5099	Heidi (1937)
72982	Alice (2009)
1992	Child's Play 2 (1990)
64116	Igor (2008)
4749	3 Ninjas Kick Back (1994)
26504	Cloak & Dagger (1984)
38294	Beowulf & Grendel (2005)
77427	Human Centipede, The (First Sequence) (2009)
9004	D.A.R.Y.L. (1985)
27792	Saddest Music in the World, The (2003)
6220	Willard (2003)
1762	Deep Rising (1998)
57534	Eye, The (2008)
44731	Stay Alive (2006)
1306	Until the End of the World (Bis ans Ende der Welt) (1991)
6040	Darkness Falls (2003)
8919	P.S. (2004)
92	Mary Reilly (1996)
48943	The Butterfly Effect 2 (2006)
5651	Incredible Mr. Limpet, The (1964)
2613	Night of the Comet (1984)
72165	Cirque du Freak: The Vampire's Assistant (2009)
70305	Race to Witch Mountain (2009)
55955	Fred Claus (2007)
3754	Adventures of Rocky and Bullwinkle, The (2000)
27456	Shackleton's Antarctic Adventure (2001)
1995	Poltergeist II: The Other Side (1986)
332	Village of the Damned (1995)
711	Flipper (1996)
879	Relic, The (1997)
3802	Freejack (1992)
27402	Dagon (2001)
36533	Cry_Wolf (a.k.a. Cry Wolf) (2005)
67799	The Butterfly Effect 3: Revelations (2009)
3202	Even Dwarfs Started Small (Auch Zwerge haben klein angefangen) (1971)
66783	Friday the 13th (2009)
31150	Wizards (1977)
2148	House (1986)
2448	Virus (1999)
1985	Halloween 4: The Return of Michael Myers (1988)
4526	My Stepmother Is an Alien (1988)
71484	Metropia (2009)
2549	Wing Commander (1999)
6958	Haunted Mansion, The (2003)
7319	Club Dread (2004)
3990	Rugrats in Paris: The Movie (2000)
611	Hellraiser: Bloodline (1996)
891	Halloween: The Curse of Michael Myers (Halloween 6: The Curse of Michael Myers) (1995)
4645	Cure (1997)
4636	Punisher, The (1989)
2456	Fly II, The (1989)
53326	Them (Ils) (2006)
5640	Godzilla, King of the Monsters! (Kaijû-ô Gojira) (1956)
6946	Looney Tunes: Back in Action (2003)
4686	Weekend at Bernie's II (1993)
828	Adventures of Pinocchio, The (1996)
3843	Sleepaway Camp (1983)
2460	Texas Chainsaw Massacre 2, The (1986)
2408	Cocoon: The Return (1988)
50800	Messengers, The (2007)
44225	Aquamarine (2006)
8196	Beyond the Valley of the Dolls (1970)
47264	Barnyard: The Original Party Animals (2006)
43932	Pulse (2006)
69818	Franklyn (2008)
4789	Phantom of the Paradise (1974)
2119	Maximum Overdrive (1986)
6734	Memoirs of an Invisible Man (1992)
3919	Hellraiser III: Hell on Earth (1992)
26701	Patlabor: The Movie (Kidô keisatsu patorebâ: The Movie) (1989)
8978	Christmas with the Kranks (2004)
4794	Opera (1987)
60141	St. Trinian's (2007)
6566	Spy Kids 3-D: Game Over (2003)
45361	American Haunting, An (2005)
26467	Day After, The (1983)
66427	My Name Is Bruce (2007)
65588	Gamers, The: Dorkness Rising (2008)
6395	Crazies, The (a.k.a. Code Name: Trixie) (1973)
2902	Psycho II (1983)
5891	I Spit on Your Grave (Day of the Woman) (1978)
3672	Benji (1974)
177	Lord of Illusions (1995)
7374	Home on the Range (2004)
53140	Librarian: Quest for the Spear, The (2004)
1011	Herbie Rides Again (1974)
737	Barb Wire (1996)
2800	Little Nemo: Adventures in Slumberland (1992)
1623	Wishmaster (1997)
43904	When a Stranger Calls (2006)
6583	Blood of Heroes, The (Salute of the Jugger, The) (1989)
45074	Wild, The (2006)
27155	Batman/Superman Movie, The (1998)
52806	Tales from Earthsea (Gedo Senki) (2006)
36397	Valiant (2005)
46337	Garfield: A Tail of Two Kitties (2006)
4626	Miracle Mile (1989)
7449	Godsend (2004)
7266	Lost Skeleton of Cadavra, The (2002)
2876	Thumbelina (1994)
2453	Boy Who Could Fly, The (1986)
7304	Allegro non troppo (1977)
2634	Mummy, The (1959)
26306	Theatre of Blood (1973)
31223	Racing Stripes (2005)
5523	Adventures of Pluto Nash, The (2002)
1973	Freddy's Dead: The Final Nightmare (Nightmare on Elm Street Part 6: Freddy's Dead, A) (1991)
4682	Warlock (1989)
4812	SpaceCamp (1986)
5109	Return to Never Land (2002)
72043	Monsters vs Aliens: Mutant Pumpkins from Outer Space (2009)
1984	Halloween III: Season of the Witch (1982)
50796	Blood and Chocolate (2007)
3945	Digimon: The Movie (2000)
7561	Paperhouse (1988)
8830	Anacondas: The Hunt for the Blood Orchid (2004)
5629	Jonah: A VeggieTales Movie (2002)
4618	Leviathan (1989)
71732	I Sell the Dead (2008)
7208	Dr. Jekyll and Mr. Hyde (1941)
48543	Antibodies (Antikörper) (2005)
1919	Madeline (1998)
32011	Cursed (2005)
1978	Friday the 13th Part V: A New Beginning (1985)
4241	Pokémon 3: The Movie (2001)
62836	Babylon 5: The Lost Tales - Voices in the Dark (2007)
4697	Basket Case (1982)
49013	Santa Clause 3: The Escape Clause, The (2006)
3920	Faraway, So Close (In weiter Ferne, so nah!) (1993)
27618	Sound of Thunder, A (2005)
53138	Librarian: Return to King Solomon's Mines, The (2006)
7492	Martin (1977)
66317	Comet in Moominland (1992)
8967	Seed of Chucky (Child's Play 5) (2004)
1016	Shaggy Dog, The (1959)
67867	Dragonball Evolution (2009)
3832	Black Sabbath (Tre volti della paura, I) (1963)
62834	Babylon 5: The Legend of the Rangers: To Live and Die in Starlight (2002)
60516	Meet Dave (2008)
2091	Return from Witch Mountain (1978)
27778	Ginger Snaps Back: The Beginning (2004)
26743	Only Yesterday (Omohide poro poro) (1991)
4502	Ernest Saves Christmas (1988)
2807	Universal Soldier: The Return (1999)
6703	Order, The (2003)
8	Tom and Huck (1995)
2026	Disturbing Behavior (1998)
54686	Last Legion, The (2007)
842	Tales from the Crypt Presents: Bordello of Blood (1996)
7355	Mr. Toad's Wild Ride (a.k.a. The Wind in the Willows) (1996)
1980	Friday the 13th Part VII: The New Blood (1988)
32728	Little Girl Who Lives Down the Lane, The (1976)
1389	Jaws 3-D (1983)
3017	Creepshow 2 (1987)
3587	Inferno (1980)
66240	Dead Like Me: Life After Death (2009)
55259	Seeker: The Dark Is Rising, The (2007)
1986	Halloween 5: The Revenge of Michael Myers (1989)
7345	Agent Cody Banks 2: Destination London (2004)
6849	Scrooge (1970)
4850	Spriggan (Supurigan) (1998)
39400	Fog, The (2005)
1646	RocketMan (a.k.a. Rocket Man) (1997)
65601	My Bloody Valentine 3-D (2009)
2514	Pet Sematary II (1992)
49528	Turistas (2006)
31431	Boogeyman (2005)
4501	Elvira, Mistress of the Dark (1988)
4124	Jaws: The Revenge (1987)
2555	Baby Geniuses (1999)
1881	Quest for Camelot (1998)
4518	Lair of the White Worm, The (1988)
4683	Wizard, The (1989)
3190	Supernova (2000)
4158	Monkeybone (2001)
63239	Cinderella (1997)
126	NeverEnding Story III, The (1994)
5999	Heavy Metal 2000 (2000)
7846	Tremors 3: Back to Perfection (2001)
2790	Final Conflict, The (a.k.a. Omen III: The Final Conflict) (1981)
2430	Mighty Joe Young (1949)
1981	Friday the 13th Part VIII: Jason Takes Manhattan (1989)
59369	Taken (2008)
8376	Napoleon Dynamite (2004)
1645	Devil's Advocate, The (1997)
70	From Dusk Till Dawn (1996)
8972	National Treasure (2004)
7458	Troy (2004)
161	Crimson Tide (1995)
2788	Monty Python's And Now for Something Completely Different (1971)
5481	Austin Powers in Goldmember (2002)
45720	Devil Wears Prada, The (2006)
471	Hudsucker Proxy, The (1994)
84152	Limitless (2011)
2580	Go (1999)
1918	Lethal Weapon 4 (1998)
5528	One Hour Photo (2002)
63131	Role Models (2008)
1257	Better Off Dead... (1985)
5110	Super Troopers (2001)
47200	Crank (2006)
1047	Long Kiss Goodnight, The (1996)
49286	Holiday, The (2006)
53129	Mr. Brooks (2007)
4448	Score, The (2001)
86833	Bridesmaids (2011)
1672	Rainmaker, The (1997)
52458	Disturbia (2007)
3262	Twin Peaks: Fire Walk with Me (1992)
7802	Warriors, The (1979)
5400	Sum of All Fears, The (2002)
2616	Dick Tracy (1990)
6214	Irreversible (Irréversible) (2002)
6503	Charlie's Angels: Full Throttle (2003)
81788	Next Three Days, The (2010)
84601	Unknown (2011)
6370	Spanish Apartment, The (L'auberge espagnole) (2002)
47044	Miami Vice (2006)
59725	Sex and the City (2008)
6764	Rundown, The (2003)
73	Misérables, Les (1995)
5009	Ali (2001)
225	Disclosure (1994)
5666	Rules of Attraction, The (2002)
2126	Snake Eyes (1998)
3007	American Movie (1999)
89118	Skin I Live In, The (La piel que habito) (2011)
5379	Believer, The (2001)
4029	State and Main (2000)
1057	Everyone Says I Love You (1996)
4251	Chopper (2000)
4889	Heist (2001)
62344	Rachel Getting Married (2008)
8254	Arizona Dream (1993)
5479	K-19: The Widowmaker (2002)
87234	Submarine (2010)
1627	U Turn (1997)
6770	My Life Without Me (2003)
90249	Real Steel (2011)
3569	Idiots, The (Idioterne) (1998)
1615	Edge, The (1997)
7348	Spartan (2004)
64030	Transporter 3 (2008)
40581	Just Friends (2005)
72405	Bad Lieutenant: Port of Call New Orleans (2009)
79224	Karate Kid, The (2010)
4649	Wet Hot American Summer (2001)
6567	Buffalo Soldiers (2001)
85020	Mechanic, The (2011)
26350	Passenger, The (Professione: reporter) (1975)
6436	This Boy's Life (1993)
59016	Street Kings (2008)
55272	We Own the Night (2007)
1689	Man Who Knew Too Little, The (1997)
3179	Angela's Ashes (1999)
47465	Tideland (2005)
6216	Nowhere in Africa (Nirgendwo in Afrika) (2001)
991	Michael Collins (1996)
26939	Drifting Clouds (Kauas pilvet karkaavat) (1996)
51705	Priceless (Hors de prix) (2006)
1066	Shall We Dance (1937)
40959	Ice Harvest, The (2005)
51277	36th Chamber of Shaolin, The (Shao Lin san shi liu fang) (Master Killer) (1978)
81158	Restrepo (2010)
80862	Catfish (2010)
33817	My Summer of Love (2004)
2111	Man with Two Brains, The (1983)
26974	Gummo (1997)
71429	World's Greatest Dad (2009)
63222	JCVD (2008)
57147	Cassandra's Dream (2007)
80590	Wall Street: Money Never Sleeps (2010)
85401	Super (2010)
78266	Splice (2009)
7364	Intermission (2003)
70728	Bronson (2009)
3760	Kentucky Fried Movie, The (1977)
48856	Guide to Recognizing Your Saints, A (2006)
8532	Door in the Floor, The (2004)
8959	Birth (2004)
5515	Songs From the Second Floor (Sånger från andra våningen) (2000)
999	2 Days in the Valley (1996)
6337	Owning Mahowny (2003)
1827	Big One, The (1997)
82527	Barney's Version (2010)
81784	Morning Glory (2010)
4644	Bread and Tulips (Pane e tulipani) (2000)
5809	Femme Fatale (2002)
2182	Wrong Man, The (1956)
90717	Tower Heist (2011)
1034	Freeway (1996)
2252	Hero (1992)
4658	Santa Sangre (1989)
65465	Last Chance Harvey (2008)
7889	Pat Garrett and Billy the Kid (1973)
5949	Intact (Intacto) (2001)
1541	Addicted to Love (1997)
38600	Factotum (2005)
390	Faster Pussycat! Kill! Kill! (1965)
39419	Where the Truth Lies (2005)
71327	Bright Star (2009)
3747	Jesus' Son (1999)
3487	El Dorado (1966)
6927	Human Stain, The (2003)
2195	Dirty Work (1998)
4745	O (2001)
6219	Hunted, The (2003)
5888	Brother (Brat) (1997)
48598	Infamous (2006)
7888	How to Succeed in Business Without Really Trying (1967)
51418	Breaking and Entering (2006)
4479	Bird (1988)
4996	Little Otik (Otesánek) (2000)
1083	Great Race, The (1965)
5081	Birthday Girl (2001)
86295	Scream 4 (2011)
34326	Last Days (2005)
2356	Celebrity (1998)
45382	Down in the Valley (2005)
6329	Manic (2001)
58839	Leatherheads (2008)
1897	High Art (1998)
6162	Gerry (2002)
63515	The Island (2006)
6506	Fulltime Killer (Chuen jik sat sau) (2001)
33451	Ugly, Dirty and Bad (Brutti sporchi e cattivi) (1976)
77201	Valhalla Rising (2009)
25911	Woman in the Window, The (1944)
6335	Dancer Upstairs, The (2002)
2180	Torn Curtain (1966)
1546	Schizopolis (1996)
6332	Lizzie McGuire Movie, The (2003)
52321	Seraphim Falls (2006)
2237	Without Limits (1998)
2879	Armour of God II: Operation Condor (Operation Condor) (Fei ying gai wak) (1991)
7920	Desperate Living (1977)
32584	Ballad of Jack and Rose, The (2005)
70849	Doulos, Le (1962)
30745	Gozu (Gokudô kyôfu dai-gekijô: Gozu) (2003)
58964	Inside (À l'intérieur) (2007)
78116	Please Give (2010)
84952	Confessions (Kokuhaku) (2010)
156	Blue in the Face (1995)
8731	Moulin Rouge (1952)
7349	Broken Wings (Knafayim Shvurot) (2002)
3127	Holy Smoke (1999)
37955	Innocence (2004)
46572	Edmond (2005)
6279	Good Thief, The (2002)
67801	Revanche (2008)
30	Shanghai Triad (Yao a yao yao dao waipo qiao) (1995)
69995	Tokyo Sonata (2008)
66744	Divo, Il (2008)
5465	All About Lily Chou-Chou (Riri Shushu no subete) (2001)
27664	Brown Bunny, The (2003)
80398	22 Bullets (L'immortel) (2010)
50517	Time (Shi gan) (2006)
8142	Dead or Alive: Hanzaisha (1999)
56079	Smiley Face (2007)
1454	SubUrbia (1997)
2177	Family Plot (1976)
40010	Duck Season (Temporada de patos) (2004)
41136	Driver, The (1978)
6641	Code Unknown (Code inconnu: Récit incomplet de divers voyages) (2000)
1791	Twilight (1998)
6573	Avanti! (1972)
82499	How Do You Know (2010)
8260	Crazy Stranger, The (Gadjo Dilo) (1997)
38384	Hail the Conquering Hero (1944)
51545	Pusher III: I'm the Angel of Death (2005)
6592	Secret Lives of Dentists, The (2002)
5241	Seems Like Old Times (1980)
5636	Welcome to Collinwood (2002)
80094	Last Exorcism, The (2010)
8367	Time of the Wolf, The (Le temps du loup) (2003)
76111	About Elly (Darbareye Elly) (2009)
47793	Puffy Chair, The (2006)
5423	Gangster No. 1 (2000)
55652	Scum (1979)
43899	Tony Takitani (2004)
1417	Portrait of a Lady, The (1996)
6416	King Rat (1965)
380	True Lies (1994)
733	Rock, The (1996)
500	Mrs. Doubtfire (1993)
344	Ace Ventura: Pet Detective (1994)
7143	Last Samurai, The (2003)
2683	Austin Powers: The Spy Who Shagged Me (1999)
3948	Meet the Parents (2000)
44665	Lucky Number Slevin (2006)
1101	Top Gun (1986)
36529	Lord of War (2005)
8950	Machinist, The (Maquinista, El) (2004)
7502	Band of Brothers (2001)
1485	Liar Liar (1997)
2572	10 Things I Hate About You (1999)
104	Happy Gilmore (1996)
4239	Blow (2001)
1370	Die Hard 2 (1990)
736	Twister (1996)
2302	My Cousin Vinny (1992)
1777	Wedding Singer, The (1998)
3753	Patriot, The (2000)
4223	Enemy at the Gates (2001)
163	Desperado (1995)
3623	Mission: Impossible II (2000)
3916	Remember the Titans (2000)
5782	Professional, The (Le professionnel) (1981)
3252	Scent of a Woman (1992)
1552	Con Air (1997)
8132	Gladiator (1992)
349	Clear and Present Danger (1994)
520	Robin Hood: Men in Tights (1993)
2001	Lethal Weapon 2 (1989)
19	Ace Ventura: When Nature Calls (1995)
6188	Old School (2003)
5064	The Count of Monte Cristo (2002)
141	Birdcage, The (1996)
45447	Da Vinci Code, The (2006)
2763	Thomas Crown Affair, The (1999)
1608	Air Force One (1997)
1396	Sneakers (1992)
3256	Patriot Games (1992)
180	Mallrats (1995)
1061	Sleepers (1996)
2424	You've Got Mail (1998)
145	Bad Boys (1995)
5630	Red Dragon (2002)
368	Maverick (1994)
3020	Falling Down (1993)
1343	Cape Fear (1991)
4018	What Women Want (2000)
45728	Clerks II (2006)
63113	Quantum of Solace (2008)
370	Naked Gun 33 1/3: The Final Insult (1994)
333	Tommy Boy (1995)
4734	Jay and Silent Bob Strike Back (2001)
4718	American Pie 2 (2001)
1027	Robin Hood: Prince of Thieves (1991)
30825	Meet the Fockers (2004)
524	Rudy (1993)
552	Three Musketeers, The (1993)
3301	Whole Nine Yards, The (2000)
216	Billy Madison (1995)
3752	Me, Myself & Irene (2000)
2694	Big Daddy (1999)
3082	World Is Not Enough, The (1999)
2423	Christmas Vacation (National Lampoon's Christmas Vacation) (1989)
466	Hot Shots! Part Deux (1993)
2490	Payback (1999)
2002	Lethal Weapon 3 (1992)
4321	City Slickers (1991)
4299	Knight's Tale, A (2001)
4489	Coming to America (1988)
434	Cliffhanger (1993)
170	Hackers (1995)
4369	Fast and the Furious, The (2001)
1441	Benny & Joon (1993)
3005	Bone Collector, The (1999)
1042	That Thing You Do! (1996)
51935	Shooter (2007)
1587	Conan the Barbarian (1982)
95	Broken Arrow (1996)
41571	Memoirs of a Geisha (2005)
58803	21 (2008)
5103	Sandlot, The (1993)
2340	Meet Joe Black (1998)
31	Dangerous Minds (1995)
5872	Die Another Day (2002)
102125	Iron Man 3 (2013)
3555	U-571 (2000)
4344	Swordfish (2001)
2881	Double Jeopardy (1999)
1020	Cool Runnings (1993)
2431	Patch Adams (1998)
3178	Hurricane, The (1999)
2723	Mystery Men (1999)
95510	Amazing Spider-Man, The (2012)
93840	Cabin in the Woods, The (2012)
6879	Runaway Jury (2003)
4367	Lara Croft: Tomb Raider (2001)
2478	¡Three Amigos! (1986)
80549	Easy A (2010)
2301	History of the World: Part I (1981)
3285	Beach, The (2000)
1378	Young Guns (1988)
2413	Clue (1985)
5014	I Am Sam (2001)
3247	Sister Act (1992)
2991	Live and Let Die (1973)
64969	Yes Man (2008)
18	Four Rooms (1995)
1801	Man in the Iron Mask, The (1998)
372	Reality Bites (1994)
3450	Grumpy Old Men (1993)
5152	We Were Soldiers (2002)
62434	Zack and Miri Make a Porno (2008)
2409	Rocky II (1979)
