item	genre
48591	Thriller
58975	Horror
58975	Thriller
71252	Horror
71252	Thriller
72209	Action
72209	Animation
72209	Children
72209	Sci-Fi
62970	Adventure
62970	Fantasy
62970	Sci-Fi
181	Action
181	Children
2275	Action
2275	Adventure
2275	Sci-Fi
3770	Horror
3770	Sci-Fi
3770	Thriller
4939	Action
4939	Sci-Fi
3936	Horror
3936	Musical
3936	Thriller
393	Action
393	Adventure
393	Fantasy
7369	Action
7369	Adventure
7369	Children
7369	Comedy
7369	Mystery
26629	Comedy
26629	Horror
26629	Sci-Fi
7984	Horror
7984	Sci-Fi
5102	Comedy
5102	Fantasy
57502	Adventure
57502	Animation
57502	Drama
57502	Horror
26887	Drama
26887	Fantasy
26887	Horror
26887	Mystery
26887	Sci-Fi
26887	Thriller
250	Children
250	Comedy
43832	Horror
43832	Thriller
2120	Drama
2120	Horror
61401	Action
61401	Comedy
61401	Fantasy
61401	Thriller
45003	Fantasy
45003	Horror
45003	Mystery
45003	Thriller
3973	Crime
3973	Horror
3973	Mystery
3973	Thriller
6951	Children
6951	Comedy
59604	Crime
59604	Drama
59604	Horror
59604	Thriller
3889	Action
3889	Adventure
3889	Fantasy
27036	Action
27036	Adventure
27036	Drama
27036	Fantasy
27036	Romance
47810	Horror
47810	Mystery
47810	Thriller
2043	Adventure
2043	Children
2043	Fantasy
26303	Horror
26303	Thriller
73168	Drama
73168	Horror
73168	Thriller
6803	Horror
6803	Mystery
6803	Thriller
5264	Action
5264	Adventure
5264	Sci-Fi
5264	Thriller
27584	Comedy
27584	Horror
27584	Mystery
27584	Thriller
9005	Drama
9005	Mystery
9005	Sci-Fi
4915	Action
4915	Adventure
4915	Fantasy
8578	Action
8578	Comedy
8578	Horror
8578	Sci-Fi
63826	Action
63826	Horror
63826	Thriller
50445	Action
50445	Horror
50445	Thriller
5323	Horror
5323	Sci-Fi
5323	Thriller
51927	Horror
51927	Mystery
51927	Thriller
1999	Horror
1977	Horror
4492	Comedy
4492	Sci-Fi
70521	Drama
70521	Fantasy
70521	Romance
70521	Sci-Fi
742	Horror
742	Thriller
1474	Children
1474	Comedy
6559	Children
6559	Comedy
50162	Action
50162	Children
50162	Fantasy
2429	Action
2429	Adventure
2429	Drama
2429	Fantasy
2429	Thriller
2392	Children
2392	Comedy
2392	Drama
27032	Action
27032	Adventure
27032	Comedy
27032	Sci-Fi
27032	Thriller
41014	Crime
41014	Horror
41014	Mystery
41014	Thriller
4294	Children
4294	Fantasy
4294	Musical
74089	Children
74089	Fantasy
74089	Musical
1355	Horror
1355	Thriller
3287	Animation
3287	Children
609	Adventure
609	Children
36509	Action
36509	Adventure
36509	Horror
36509	Mystery
36509	Sci-Fi
36509	Thriller
67186	Horror
67186	Thriller
26513	Action
26513	Adventure
26513	Comedy
26513	Sci-Fi
2263	Drama
2263	Fantasy
2263	Thriller
7845	Comedy
7845	Horror
7845	Sci-Fi
7228	Animation
7228	Comedy
7228	Fantasy
26819	Action
26819	Sci-Fi
2787	Horror
8574	Animation
8574	Children
8574	Comedy
8574	Musical
829	Comedy
829	Fantasy
829	Musical
7930	Horror
7930	Mystery
7930	Thriller
5076	Adventure
5076	Children
5076	Comedy
5076	Drama
2399	Adventure
2399	Children
2399	Fantasy
54910	Comedy
54910	Horror
54910	Thriller
60941	Horror
60941	Mystery
60941	Thriller
37495	Fantasy
37495	Mystery
37495	Romance
37495	Thriller
73000	Drama
73000	Musical
73000	Romance
31700	Children
31700	Comedy
31700	Drama
1346	Drama
1346	Fantasy
1346	Horror
1862	Horror
1862	Sci-Fi
8134	Animation
8134	Sci-Fi
1972	Horror
1976	Horror
2373	Action
2373	Adventure
2373	Fantasy
2377	Horror
2377	Sci-Fi
27075	Children
27075	Comedy
27075	Fantasy
59014	Action
59014	Comedy
59014	Sci-Fi
58972	Adventure
58972	Comedy
58972	Fantasy
4133	Action
4133	Adventure
4133	Fantasy
4133	Sci-Fi
50798	Adventure
50798	Comedy
26925	Comedy
26925	Horror
26925	Musical
26925	Western
1979	Horror
4605	Comedy
4605	Fantasy
5099	Children
5099	Drama
72982	Action
72982	Adventure
72982	Fantasy
1992	Horror
1992	Thriller
64116	Animation
64116	Comedy
4749	Action
4749	Children
4749	Comedy
26504	Action
26504	Adventure
26504	Children
26504	Crime
26504	Mystery
26504	Thriller
38294	Action
38294	Adventure
38294	Drama
38294	Fantasy
77427	Horror
9004	Adventure
9004	Children
9004	Sci-Fi
27792	Comedy
27792	Drama
27792	Fantasy
27792	Musical
27792	Romance
6220	Drama
6220	Horror
6220	Thriller
1762	Action
1762	Horror
1762	Sci-Fi
57534	Drama
57534	Horror
57534	Thriller
44731	Horror
44731	Sci-Fi
44731	Thriller
1306	Adventure
1306	Drama
1306	Sci-Fi
6040	Horror
6040	Thriller
8919	Comedy
8919	Drama
8919	Fantasy
8919	Romance
92	Drama
92	Horror
92	Thriller
48943	Adventure
48943	Drama
48943	Romance
48943	Sci-Fi
48943	Thriller
5651	Animation
5651	Comedy
5651	War
2613	Comedy
2613	Horror
2613	Sci-Fi
72165	Action
72165	Adventure
72165	Comedy
72165	Fantasy
72165	Horror
72165	Thriller
70305	Adventure
70305	Children
70305	Fantasy
70305	Sci-Fi
70305	Thriller
55955	Children
55955	Comedy
55955	Fantasy
3754	Adventure
3754	Animation
3754	Children
3754	Comedy
3754	Fantasy
27456	Documentary
1995	Horror
1995	Thriller
332	Horror
332	Sci-Fi
711	Adventure
711	Children
879	Horror
879	Thriller
3802	Action
3802	Sci-Fi
27402	Fantasy
27402	Horror
27402	Mystery
27402	Thriller
36533	Drama
36533	Horror
36533	Mystery
36533	Thriller
67799	Drama
67799	Fantasy
67799	Sci-Fi
67799	Thriller
3202	Drama
3202	Horror
66783	Horror
31150	Animation
31150	Fantasy
31150	Sci-Fi
31150	War
2148	Comedy
2148	Fantasy
2148	Horror
2448	Horror
2448	Sci-Fi
1985	Horror
4526	Comedy
4526	Romance
4526	Sci-Fi
71484	Animation
71484	Sci-Fi
2549	Action
2549	Sci-Fi
6958	Children
6958	Comedy
6958	Fantasy
6958	Horror
7319	Comedy
7319	Horror
3990	Animation
3990	Children
3990	Comedy
611	Action
611	Horror
611	Sci-Fi
891	Horror
891	Thriller
4645	Crime
4645	Horror
4645	Thriller
4636	Action
2456	Horror
2456	Sci-Fi
53326	Horror
5640	Horror
5640	Sci-Fi
6946	Action
6946	Animation
6946	Children
6946	Fantasy
4686	Adventure
4686	Comedy
828	Adventure
828	Children
3843	Horror
2460	Horror
2408	Comedy
2408	Sci-Fi
50800	Drama
50800	Horror
50800	Thriller
44225	Children
44225	Comedy
44225	Fantasy
8196	Comedy
8196	Horror
47264	Animation
47264	Children
47264	Comedy
43932	Action
43932	Drama
43932	Fantasy
43932	Horror
43932	Mystery
43932	Sci-Fi
43932	Thriller
69818	Drama
69818	Fantasy
69818	Romance
69818	Thriller
4789	Comedy
4789	Fantasy
4789	Horror
4789	Musical
4789	Thriller
2119	Horror
6734	Comedy
6734	Romance
6734	Sci-Fi
6734	Thriller
3919	Horror
26701	Action
26701	Animation
26701	Crime
26701	Drama
26701	Film-Noir
26701	Mystery
26701	Sci-Fi
26701	Thriller
8978	Children
8978	Comedy
4794	Crime
4794	Horror
4794	Mystery
60141	Children
60141	Comedy
6566	Action
6566	Adventure
6566	Children
45361	Drama
45361	Horror
45361	Mystery
45361	Thriller
26467	Drama
26467	Sci-Fi
66427	Comedy
66427	Horror
65588	Action
65588	Adventure
65588	Comedy
65588	Fantasy
6395	Action
6395	Drama
6395	Horror
6395	Sci-Fi
6395	Thriller
2902	Horror
2902	Mystery
2902	Thriller
5891	Horror
5891	Thriller
3672	Adventure
3672	Children
177	Horror
7374	Animation
7374	Children
7374	Comedy
7374	Musical
7374	Western
53140	Action
53140	Adventure
53140	Comedy
53140	Fantasy
53140	Romance
1011	Adventure
1011	Children
1011	Comedy
737	Action
737	Sci-Fi
2800	Adventure
2800	Animation
2800	Children
2800	Drama
2800	Fantasy
1623	Horror
43904	Horror
43904	Thriller
6583	Action
6583	Sci-Fi
45074	Adventure
45074	Animation
45074	Children
45074	Comedy
45074	Fantasy
27155	Action
27155	Adventure
27155	Animation
27155	Children
27155	Fantasy
27155	Sci-Fi
52806	Adventure
52806	Animation
52806	Fantasy
36397	Adventure
36397	Animation
36397	Children
36397	Comedy
36397	Fantasy
36397	War
46337	Animation
46337	Children
46337	Comedy
4626	Drama
4626	Romance
4626	Sci-Fi
7449	Drama
7449	Horror
7449	Thriller
7266	Comedy
7266	Horror
7266	Sci-Fi
2876	Animation
2876	Children
2876	Fantasy
2453	Drama
2453	Fantasy
7304	Animation
7304	Comedy
7304	Fantasy
7304	Musical
2634	Horror
26306	Comedy
26306	Horror
26306	Mystery
31223	Children
31223	Comedy
5523	Action
5523	Adventure
5523	Comedy
5523	Sci-Fi
1973	Horror
4682	Action
4682	Horror
4812	Adventure
4812	Sci-Fi
5109	Adventure
5109	Animation
5109	Children
72043	Animation
72043	Comedy
72043	Sci-Fi
1984	Horror
50796	Drama
50796	Fantasy
50796	Horror
50796	Romance
3945	Adventure
3945	Animation
3945	Children
7561	Fantasy
7561	Horror
7561	Thriller
8830	Adventure
8830	Drama
8830	Horror
8830	Sci-Fi
8830	Thriller
5629	Animation
5629	Children
5629	Musical
4618	Horror
4618	Sci-Fi
4618	Thriller
71732	Comedy
71732	Horror
7208	Drama
7208	Horror
48543	Crime
48543	Drama
48543	Horror
48543	Thriller
1919	Children
1919	Comedy
32011	Horror
32011	Thriller
1978	Horror
4241	Animation
4241	Children
62836	Sci-Fi
4697	Comedy
4697	Horror
49013	Comedy
49013	Fantasy
3920	Drama
3920	Fantasy
3920	Mystery
3920	Romance
27618	Action
27618	Adventure
27618	Drama
27618	Sci-Fi
27618	Thriller
53138	Action
53138	Adventure
53138	Fantasy
7492	Drama
7492	Horror
66317	Adventure
66317	Animation
66317	Fantasy
8967	Comedy
8967	Horror
1016	Children
1016	Comedy
67867	Action
67867	Adventure
67867	Fantasy
67867	Sci-Fi
3832	Horror
62834	Sci-Fi
60516	Comedy
60516	Sci-Fi
2091	Children
2091	Sci-Fi
27778	Fantasy
27778	Horror
26743	Animation
26743	Drama
4502	Children
4502	Comedy
2807	Action
2807	Sci-Fi
6703	Horror
6703	Mystery
6703	Thriller
8	Adventure
8	Children
2026	Horror
2026	Thriller
54686	Action
54686	Adventure
54686	Fantasy
54686	War
842	Comedy
842	Horror
7355	Adventure
7355	Animation
7355	Comedy
1980	Horror
32728	Drama
32728	Mystery
32728	Thriller
1389	Action
1389	Horror
3017	Horror
3587	Horror
66240	Comedy
66240	Fantasy
55259	Action
55259	Adventure
55259	Drama
55259	Fantasy
1986	Horror
7345	Action
7345	Adventure
7345	Children
7345	Comedy
6849	Drama
6849	Fantasy
6849	Musical
4850	Action
4850	Animation
4850	Sci-Fi
39400	Action
39400	Horror
39400	Mystery
39400	Thriller
1646	Children
1646	Comedy
1646	Romance
1646	Sci-Fi
65601	Horror
65601	Thriller
2514	Comedy
2514	Horror
49528	Adventure
49528	Drama
49528	Horror
49528	Mystery
49528	Thriller
31431	Drama
31431	Horror
31431	Mystery
31431	Thriller
4501	Comedy
4501	Horror
4124	Horror
4124	Thriller
2555	Comedy
1881	Adventure
1881	Animation
1881	Children
1881	Fantasy
1881	Musical
4518	Horror
4683	Adventure
4683	Children
4683	Comedy
4683	Drama
3190	Adventure
3190	Sci-Fi
3190	Thriller
4158	Animation
4158	Comedy
4158	Fantasy
63239	Children
63239	Fantasy
63239	Musical
63239	Romance
126	Adventure
126	Children
126	Fantasy
5999	Action
5999	Adventure
5999	Animation
5999	Fantasy
5999	Sci-Fi
7846	Comedy
7846	Horror
7846	Sci-Fi
2790	Horror
2790	Thriller
2430	Adventure
2430	Children
2430	Drama
1981	Horror
59369	Action
59369	Crime
59369	Drama
59369	Thriller
8376	Comedy
1645	Drama
1645	Mystery
1645	Thriller
70	Action
70	Comedy
70	Horror
70	Thriller
8972	Action
8972	Adventure
8972	Drama
8972	Mystery
8972	Thriller
7458	Action
7458	Adventure
7458	Drama
7458	War
161	Drama
161	Thriller
161	War
2788	Comedy
5481	Comedy
45720	Comedy
45720	Drama
471	Comedy
84152	Sci-Fi
84152	Thriller
2580	Comedy
2580	Crime
1918	Action
1918	Comedy
1918	Crime
1918	Thriller
5528	Drama
5528	Thriller
63131	Comedy
1257	Comedy
1257	Romance
5110	Comedy
5110	Crime
5110	Mystery
47200	Action
47200	Thriller
1047	Action
1047	Drama
1047	Thriller
49286	Comedy
49286	Romance
53129	Crime
53129	Drama
53129	Thriller
4448	Action
4448	Drama
86833	Comedy
1672	Drama
52458	Drama
52458	Thriller
3262	Crime
3262	Drama
3262	Mystery
3262	Thriller
7802	Action
7802	Adventure
7802	Crime
7802	Thriller
5400	Drama
5400	Thriller
2616	Action
2616	Crime
6214	Crime
6214	Drama
6214	Mystery
6214	Thriller
6503	Action
6503	Adventure
6503	Comedy
6503	Crime
6503	Thriller
81788	Crime
81788	Drama
81788	Romance
81788	Thriller
84601	Drama
84601	Mystery
84601	Thriller
6370	Comedy
6370	Drama
6370	Romance
47044	Action
47044	Crime
47044	Drama
47044	Thriller
59725	Comedy
59725	Romance
6764	Action
6764	Adventure
6764	Comedy
73	Drama
73	War
5009	Drama
225	Drama
225	Thriller
5666	Comedy
5666	Drama
5666	Romance
5666	Thriller
2126	Action
2126	Crime
2126	Mystery
2126	Thriller
3007	Documentary
89118	Drama
5379	Drama
4029	Comedy
4029	Drama
1057	Comedy
1057	Musical
1057	Romance
4251	Drama
4251	Thriller
4889	Crime
4889	Drama
62344	Drama
62344	Romance
8254	Comedy
8254	Drama
8254	Fantasy
8254	Romance
5479	Action
5479	Adventure
5479	Drama
5479	Thriller
87234	Comedy
87234	Drama
87234	Romance
1627	Crime
1627	Drama
1627	Mystery
6770	Drama
6770	Romance
90249	Action
90249	Drama
90249	Sci-Fi
3569	Comedy
3569	Drama
1615	Adventure
1615	Drama
7348	Thriller
64030	Action
64030	Adventure
64030	Crime
64030	Thriller
40581	Comedy
40581	Romance
72405	Crime
72405	Drama
79224	Action
79224	Children
79224	Drama
4649	Comedy
6567	Comedy
6567	Crime
6567	Drama
6567	War
85020	Action
85020	Drama
85020	Thriller
26350	Drama
6436	Drama
59016	Crime
59016	Drama
59016	Thriller
55272	Crime
55272	Drama
1689	Comedy
1689	Crime
1689	Thriller
3179	Drama
47465	Drama
47465	Fantasy
47465	Thriller
6216	Drama
991	Drama
26939	Comedy
26939	Drama
51705	Comedy
51705	Romance
1066	Comedy
1066	Musical
1066	Romance
40959	Action
40959	Comedy
40959	Crime
40959	Thriller
51277	Action
51277	Adventure
81158	Documentary
81158	War
80862	Documentary
80862	Mystery
33817	Drama
33817	Romance
2111	Comedy
26974	Drama
71429	Comedy
71429	Drama
63222	Action
63222	Drama
63222	Thriller
57147	Crime
57147	Drama
57147	Thriller
80590	Drama
85401	Action
85401	Comedy
85401	Drama
78266	Horror
78266	Sci-Fi
78266	Thriller
7364	Comedy
7364	Crime
7364	Drama
70728	Action
70728	Comedy
70728	Drama
70728	Thriller
3760	Comedy
48856	Crime
48856	Drama
8532	Drama
8959	Drama
8959	Mystery
5515	Drama
999	Crime
999	Film-Noir
6337	Crime
6337	Drama
6337	Thriller
1827	Comedy
1827	Documentary
82527	Drama
81784	Comedy
81784	Drama
81784	Romance
4644	Comedy
4644	Drama
4644	Romance
5809	Crime
5809	Thriller
2182	Drama
2182	Film-Noir
2182	Thriller
90717	Action
90717	Comedy
90717	Crime
1034	Comedy
1034	Crime
1034	Drama
1034	Thriller
2252	Comedy
2252	Drama
4658	Drama
4658	Horror
4658	Mystery
4658	Thriller
65465	Drama
65465	Romance
7889	Western
5949	Thriller
1541	Comedy
1541	Romance
38600	Drama
390	Action
390	Crime
390	Drama
39419	Drama
39419	Thriller
71327	Drama
71327	Romance
3747	Drama
3487	Western
6927	Drama
6927	Romance
6927	Thriller
2195	Comedy
4745	Drama
6219	Action
6219	Drama
6219	Thriller
5888	Crime
5888	Drama
48598	Drama
7888	Comedy
7888	Musical
51418	Drama
4479	Drama
4479	Musical
4996	Comedy
4996	Drama
4996	Fantasy
1083	Comedy
1083	Musical
5081	Drama
5081	Romance
86295	Comedy
86295	Horror
86295	Mystery
86295	Thriller
34326	Drama
2356	Comedy
45382	Drama
45382	Romance
6329	Drama
58839	Comedy
58839	Drama
58839	Romance
1897	Drama
1897	Romance
6162	Adventure
6162	Drama
63515	Drama
63515	Mystery
6506	Action
6506	Thriller
33451	Comedy
33451	Drama
77201	Action
77201	Drama
77201	War
25911	Crime
25911	Film-Noir
25911	Thriller
6335	Crime
6335	Drama
6335	Thriller
2180	Thriller
1546	Comedy
6332	Children
6332	Comedy
6332	Romance
52321	Action
52321	Adventure
52321	Drama
52321	War
52321	Western
2237	Drama
2879	Action
2879	Adventure
2879	Comedy
7920	Comedy
7920	Crime
32584	Drama
70849	Crime
70849	Thriller
30745	Comedy
30745	Crime
30745	Drama
30745	Horror
30745	Mystery
58964	Horror
58964	Thriller
78116	Comedy
78116	Drama
84952	Drama
84952	Horror
156	Comedy
156	Drama
8731	Drama
7349	Drama
3127	Comedy
3127	Drama
37955	Drama
37955	Fantasy
37955	Mystery
46572	Drama
46572	Thriller
6279	Crime
6279	Drama
67801	Crime
67801	Drama
67801	Romance
30	Crime
30	Drama
69995	Drama
66744	Drama
5465	Crime
5465	Drama
5465	Thriller
27664	Drama
80398	Action
80398	Crime
80398	Thriller
50517	Drama
50517	Romance
8142	Action
8142	Crime
56079	Comedy
1454	Comedy
1454	Drama
2177	Comedy
2177	Thriller
40010	Comedy
41136	Action
41136	Crime
41136	Film-Noir
6641	Drama
1791	Crime
1791	Drama
1791	Thriller
6573	Comedy
6573	Drama
82499	Comedy
82499	Drama
82499	Romance
8260	Comedy
8260	Drama
38384	Comedy
51545	Action
51545	Comedy
51545	Drama
51545	Horror
51545	Thriller
6592	Drama
5241	Comedy
5241	Romance
5636	Comedy
5636	Crime
80094	Horror
80094	Thriller
8367	Drama
76111	Drama
76111	Mystery
47793	Drama
47793	Romance
5423	Action
5423	Crime
5423	Thriller
55652	Crime
55652	Drama
43899	Drama
1417	Drama
6416	Drama
6416	War
380	Action
380	Adventure
380	Comedy
380	Romance
380	Thriller
733	Action
733	Adventure
733	Thriller
500	Comedy
500	Drama
344	Comedy
7143	Action
7143	Adventure
7143	Drama
7143	War
2683	Action
2683	Adventure
2683	Comedy
3948	Comedy
44665	Crime
44665	Drama
44665	Mystery
1101	Action
1101	Romance
36529	Action
36529	Crime
36529	Drama
36529	Thriller
36529	War
8950	Mystery
8950	Thriller
7502	Action
7502	Drama
7502	War
1485	Comedy
2572	Comedy
2572	Romance
104	Comedy
4239	Crime
4239	Drama
1370	Action
1370	Adventure
1370	Thriller
736	Action
736	Adventure
736	Romance
736	Thriller
2302	Comedy
1777	Comedy
1777	Romance
3753	Action
3753	Drama
3753	War
4223	Drama
4223	War
163	Action
163	Romance
163	Western
3623	Action
3623	Adventure
3623	Thriller
3916	Drama
5782	Action
5782	Drama
5782	Thriller
3252	Drama
1552	Action
1552	Adventure
1552	Thriller
8132	Action
8132	Drama
349	Action
349	Crime
349	Drama
349	Thriller
520	Comedy
2001	Action
2001	Comedy
2001	Crime
2001	Drama
19	Comedy
6188	Comedy
5064	Action
5064	Adventure
5064	Drama
5064	Romance
5064	Thriller
141	Comedy
45447	Drama
45447	Mystery
45447	Thriller
2763	Action
2763	Mystery
1608	Action
1608	Thriller
1396	Action
1396	Comedy
1396	Crime
1396	Drama
1396	Sci-Fi
3256	Action
3256	Thriller
180	Comedy
180	Romance
1061	Thriller
2424	Comedy
2424	Romance
145	Action
145	Comedy
145	Crime
145	Drama
145	Thriller
5630	Crime
5630	Mystery
5630	Thriller
368	Adventure
368	Comedy
368	Western
3020	Action
3020	Drama
1343	Thriller
4018	Comedy
4018	Romance
45728	Comedy
63113	Action
63113	Adventure
63113	Thriller
370	Action
370	Comedy
333	Comedy
4734	Adventure
4734	Comedy
4718	Comedy
1027	Adventure
1027	Drama
30825	Comedy
524	Drama
552	Action
552	Adventure
552	Comedy
552	Romance
3301	Comedy
3301	Crime
216	Comedy
3752	Adventure
3752	Comedy
2694	Comedy
3082	Action
3082	Adventure
3082	Thriller
2423	Comedy
466	Action
466	Comedy
466	War
2490	Action
2490	Thriller
2002	Action
2002	Comedy
2002	Crime
2002	Drama
4321	Comedy
4321	Western
4299	Action
4299	Comedy
4299	Romance
4489	Comedy
4489	Romance
434	Action
434	Adventure
434	Thriller
170	Action
170	Adventure
170	Crime
170	Thriller
4369	Action
4369	Crime
4369	Thriller
1441	Comedy
1441	Romance
3005	Thriller
1042	Comedy
1042	Drama
51935	Action
51935	Drama
51935	Thriller
1587	Action
1587	Adventure
1587	Fantasy
95	Action
95	Adventure
95	Thriller
41571	Drama
41571	Romance
58803	Crime
58803	Drama
58803	Romance
58803	Thriller
5103	Children
5103	Comedy
5103	Drama
2340	Romance
31	Drama
5872	Action
5872	Adventure
5872	Thriller
102125	Action
102125	Sci-Fi
102125	Thriller
3555	Action
3555	Thriller
3555	War
4344	Action
4344	Crime
4344	Drama
2881	Action
2881	Crime
2881	Drama
2881	Thriller
1020	Comedy
2431	Comedy
2431	Drama
3178	Drama
2723	Action
2723	Comedy
2723	Fantasy
95510	Action
95510	Adventure
95510	Sci-Fi
93840	Comedy
93840	Horror
93840	Sci-Fi
93840	Thriller
6879	Drama
6879	Thriller
4367	Action
4367	Adventure
2478	Comedy
2478	Western
80549	Comedy
80549	Romance
2301	Comedy
2301	Musical
3285	Adventure
3285	Drama
1378	Action
1378	Comedy
1378	Western
2413	Comedy
2413	Crime
2413	Mystery
2413	Thriller
5014	Drama
3247	Comedy
3247	Crime
2991	Action
2991	Adventure
2991	Thriller
64969	Comedy
18	Comedy
1801	Action
1801	Adventure
1801	Drama
372	Comedy
372	Drama
372	Romance
3450	Comedy
5152	Action
5152	Drama
5152	War
62434	Comedy
62434	Drama
62434	Romance
2409	Action
2409	Drama
786	Action
786	Drama
786	Thriller
3409	Drama
3409	Thriller
236	Action
236	Comedy
236	Romance
3639	Action
3639	Adventure
3639	Thriller
2335	Comedy
7318	Drama
168	Action
168	Drama
168	Romance
56775	Action
56775	Adventure
6709	Action
6709	Adventure
6709	Crime
6709	Thriller
4023	Comedy
4023	Drama
4023	Romance
4623	Comedy
4351	Action
4351	Crime
4351	Thriller
2378	Comedy
2378	Crime
7263	Drama
68554	Crime
68554	Drama
68554	Mystery
68554	Thriller
1687	Action
1687	Thriller
7346	Comedy
7346	Romance
6548	Action
6548	Comedy
6548	Crime
6548	Thriller
849	Action
849	Adventure
849	Sci-Fi
849	Thriller
112	Action
112	Adventure
112	Comedy
112	Crime
30816	Drama
30816	Musical
30816	Romance
3972	Action
3972	Comedy
1586	Action
1586	Drama
46322	Action
46322	Drama
2405	Action
2405	Adventure
2405	Comedy
2405	Romance
33437	Action
33437	Crime
33437	Drama
33437	Thriller
3173	Drama
2411	Action
2411	Drama
7317	Adventure
7317	Comedy
6944	Comedy
3254	Comedy
2410	Action
2410	Drama
6059	Action
6059	Thriller
62374	Action
62374	Drama
62374	Thriller
2840	Drama
2840	Thriller
5507	Action
5507	Crime
5507	Thriller
3	Comedy
3	Romance
4084	Action
4084	Comedy
4084	Crime
4084	Thriller
27592	Crime
27592	Drama
1792	Action
1792	Crime
1792	Thriller
3257	Drama
3257	Romance
3257	Thriller
2505	Drama
2505	Mystery
2505	Thriller
79293	Action
79293	Thriller
2990	Action
2990	Adventure
2990	Thriller
4102	Comedy
4102	Documentary
57528	Action
57528	Drama
57528	Thriller
57528	War
1476	Comedy
1476	Drama
5785	Action
5785	Comedy
5785	Documentary
7004	Action
7004	Comedy
7004	Crime
7004	Thriller
7173	Comedy
7173	Romance
80219	Action
80219	Adventure
80219	Comedy
80219	Crime
80219	Thriller
2792	Comedy
2402	Action
2402	Adventure
2402	Thriller
481	Drama
481	Thriller
2072	Comedy
54999	Action
54999	Comedy
54999	Crime
413	Comedy
78469	Action
78469	Comedy
78469	Thriller
1620	Crime
1620	Drama
1620	Mystery
1620	Thriller
4214	Comedy
1754	Crime
1754	Drama
1754	Fantasy
1754	Thriller
